Trade #,Type,Signal,Date/Time,Price,Contracts,Profit $,Profit %,Cum. Profit $,Cum. Profit %,Run-up $,Run-up %,Drawdown $,Drawdown %
99,Exit Long,ParSE,2018-05-16 13:30,679.26,134.8008,-2844.83,-3.02,52646.27,-1.83,1439.07,1.53,2776.15,2.94
100,Entry Short,ParSE,2018-05-16 13:30,679.26,135.6243,-3899.15,-4.23,48747.12,-2.55,0,0,3831.31,4.16
100,Exit Short,Close entry(s) order ParSE,2018-05-17 00:00,706.97,135.6243,-3899.15,-4.23,48747.12,-2.55,0,0,3831.31,4.16
101,Entry Long,ParLE,2018-05-17 00:00,706.97,261.9317,-2403.06,-1.3,46344.06,-1.62,2949.29,1.59,3732.59,2.02
101,Exit Long,Close entry(s) order ParLE,2018-05-17 13:30,698.85,261.9317,-2403.06,-1.3,46344.06,-1.62,2949.29,1.59,3732.59,2.02
102,Entry Short,ParSE,2018-05-17 13:30,698.85,387.7269,8735.25,3.22,55079.31,5.97,16015.39,5.91,3417.48,1.26
102,Exit Short,Close entry(s) order ParSE,2018-05-18 07:30,675.29,387.7269,8735.25,3.22,55079.31,5.97,16015.39,5.91,3417.48,1.26
103,Entry Long,ParLE,2018-05-18 07:30,675.29,268.6968,-277.54,-0.15,54671.62,-0.18,0,0,141.46,0.08
103,Exit Long,Margin call,2018-05-18 07:30,675.27,268.6968,-277.54,-0.15,54671.62,-0.18,0,0,141.46,0.08
104,Entry Long,ParLE,2018-05-18 07:30,675.29,256.9771,3514.43,2.03,58316.20,2.27,5155.87,2.97,2139.71,1.23
104,Exit Long,Close entry(s) order ParLE,2018-05-19 09:00,689.99,256.9771,3514.43,2.03,58316.20,2.27,5155.87,2.97,2139.71,1.23
105,Entry Short,ParSE,2018-05-19 09:00,689.99,394.7612,-2644.60,-0.97,55671.60,-1.67,0,0,2486.01,0.91
105,Exit Short,Close entry(s) order ParSE,2018-05-19 10:30,695.65,394.7612,-2644.60,-0.97,55671.60,-1.67,0,0,2486.01,0.91
106,Entry Long,ParLE,2018-05-19 10:30,695.65,329.7196,-350.64,-0.15,55216.89,-0.23,0,0,178.62,0.08
106,Exit Long,Margin call,2018-05-19 10:30,695.63,329.7196,-350.64,-0.15,55216.89,-0.23,0,0,178.62,0.08
107,Entry Long,ParLE,2018-05-19 10:30,695.65,199.465,-987.46,-0.71,54333.50,-0.64,3947.07,2.84,1239.02,0.89
107,Exit Long,ParSE,2018-05-19 21:00,691.74,199.465,-987.46,-0.71,54333.50,-0.64,3947.07,2.84,1239.02,0.89
108,Entry Short,ParSE,2018-05-19 21:00,691.74,135.3815,-2613.04,-2.79,51720.46,-1.69,2872.96,3.07,2542.30,2.71
108,Exit Short,ParLE,2018-05-20 07:30,709.99,135.3815,-2613.04,-2.79,51720.46,-1.69,2872.96,3.07,2542.30,2.71
109,Entry Long,ParLE,2018-05-20 07:30,709.99,128.8515,-273.71,-0.3,51446.76,-0.18,1597.44,1.75,1058.19,1.16
109,Exit Long,Close entry(s) order ParLE,2018-05-21 03:00,708.93,128.8515,-273.71,-0.3,51446.76,-0.18,1597.44,1.75,1058.19,1.16
110,Entry Short,ParSE,2018-05-21 03:00,708.93,257.0484,3688.17,2.02,55134.93,2.44,6790.78,3.73,2419.26,1.33
110,Exit Short,Close entry(s) order ParSE,2018-05-22 07:30,693.53,257.0484,3688.17,2.02,55134.93,2.44,6790.78,3.73,2419.26,1.33
111,Entry Long,ParLE,2018-05-22 07:30,693.53,391.3233,-4802.27,-1.77,50332.66,-3.1,0,0,4602.02,1.7
111,Exit Long,ParSE,2018-05-22 09:00,682.29,391.3233,-4802.27,-1.77,50332.66,-3.1,0,0,4602.02,1.7
112,Entry Short,ParSE,2018-05-22 09:00,682.29,134.7872,9141.02,9.94,59473.68,6.08,9203.04,10.01,1108.18,1.21
112,Exit Short,tpS,2018-05-23 07:30,613.50,134.7872,9141.02,9.94,59473.68,6.08,9203.04,10.01,1108.18,1.21
113,Entry Long,ParLE,2018-05-26 07:30,603.98,158.7171,-4471.93,-4.66,55001.75,-2.8,248.71,0.26,4403.29,4.59
113,Exit Long,ParSE,2018-05-26 22:30,576.69,158.7171,-4471.93,-4.66,55001.75,-2.8,248.71,0.26,4403.29,4.59
114,Entry Short,ParSE,2018-05-26 22:30,576.69,164.6492,9491.83,10,64493.58,6.12,9555.83,10.06,2458.63,2.59
114,Exit Short,tpS,2018-05-28 04:30,518.22,164.6492,9491.83,10,64493.58,6.12,9555.83,10.06,2458.63,2.59
115,Entry Short,ParSE,2018-06-01 13:30,572.82,172.2746,-1466.91,-1.49,63026.66,-0.89,1443.73,1.46,1478.05,1.5
115,Exit Short,Close entry(s) order ParSE,2018-06-02 03:00,580.47,172.2746,-1466.91,-1.49,63026.66,-0.89,1443.73,1.46,1478.05,1.5
116,Entry Long,ParLE,2018-06-02 03:00,580.47,340.8685,3320.51,1.68,66347.18,2.04,6491.72,3.28,2033.40,1.03
116,Exit Long,Close entry(s) order ParLE,2018-06-03 00:00,591.09,340.8685,3320.51,1.68,66347.18,2.04,6491.72,3.28,2033.40,1.03
117,Entry Short,ParSE,2018-06-03 00:00,591.09,509.8482,-4324.70,-1.44,62022.48,-2.6,329.71,0.11,4095.77,1.36
117,Exit Short,ParLE,2018-06-03 06:00,598.68,509.8482,-4324.70,-1.44,62022.48,-2.6,329.71,0.11,4095.77,1.36
118,Entry Long,ParLE,2018-06-03 06:00,598.68,164.2675,1467.66,1.49,63490.14,0.91,4742.57,4.82,0,0
118,Exit Long,ParSE,2018-06-04 06:00,608.52,164.2675,1467.66,1.49,63490.14,0.91,4742.57,4.82,0,0
119,Entry Short,ParSE,2018-06-04 06:00,608.52,162.4145,1894.83,1.92,65384.97,1.16,4700.86,4.76,447.68,0.45
119,Exit Short,Close entry(s) order ParSE,2018-06-05 01:30,595.95,162.4145,1894.83,1.92,65384.97,1.16,4700.86,4.76,447.68,0.45
120,Entry Long,ParLE,2018-06-05 01:30,595.95,328.9743,-5211.84,-2.66,60173.13,-3.15,158.91,0.08,6190.30,3.16
120,Exit Long,Close entry(s) order ParLE,2018-06-05 03:00,580.99,328.9743,-5211.84,-2.66,60173.13,-3.15,158.91,0.08,6190.30,3.16
121,Entry Long,ParLE,2018-06-05 15:00,590.93,162.6364,377.51,0.39,60550.65,0.24,3354.67,3.49,0,0
121,Exit Long,ParSE,2018-06-06 16:30,594.14,162.6364,377.51,0.39,60550.65,0.24,3354.67,3.49,0,0
122,Entry Short,ParSE,2018-06-06 16:30,594.14,163.0929,-2784.54,-2.87,57766.10,-1.73,139.35,0.14,2709.89,2.8
122,Exit Short,ParLE,2018-06-07 00:00,610.31,163.0929,-2784.54,-2.87,57766.10,-1.73,139.35,0.14,2709.89,2.8
123,Entry Long,ParLE,2018-06-07 00:00,610.31,155.9023,-2009.03,-2.11,55757.07,-1.27,725.30,0.76,1939.07,2.04
123,Exit Long,ParSE,2018-06-07 19:30,598.33,155.9023,-2009.03,-2.11,55757.07,-1.27,725.30,0.76,1939.07,2.04
124,Entry Short,ParSE,2018-06-07 19:30,598.33,157.3018,-711.04,-0.76,55046.04,-0.46,1038.39,1.1,1434.40,1.52
124,Exit Short,ParLE,2018-06-08 21:00,601.95,157.3018,-711.04,-0.76,55046.04,-0.46,1038.39,1.1,1434.40,1.52
125,Entry Long,ParLE,2018-06-08 21:00,601.95,155.1592,-1530.83,-1.64,53515.20,-0.99,1011.41,1.08,1461.83,1.57
125,Exit Long,ParSE,2018-06-09 03:00,592.98,155.1592,-1530.83,-1.64,53515.20,-0.99,1011.41,1.08,1461.83,1.57
126,Entry Short,ParSE,2018-06-09 03:00,592.98,157.8986,9414.84,10.06,62930.05,6.13,9477.91,10.12,2283.96,2.44
126,Exit Short,tpS,2018-06-10 16:30,532.51,157.8986,9414.84,10.06,62930.05,6.13,9477.91,10.12,2283.96,2.44
127,Entry Short,ParSE,2018-06-12 18:00,515.46,189.6483,9635.17,9.86,72565.22,5.91,9701.16,9.92,329.34,0.34
127,Exit Short,tpS,2018-06-13 09:00,463.92,189.6483,9635.17,9.86,72565.22,5.91,9701.16,9.92,329.34,0.34
128,Entry Long,ParLE,2018-06-17 00:00,497.01,208.0268,-26.21,-0.03,72539.01,-0.02,2183.71,2.11,649.62,0.63
128,Exit Long,ParSE,2018-06-17 22:30,497.63,208.0268,-26.21,-0.03,72539.01,-0.02,2183.71,2.11,649.62,0.63
129,Entry Short,ParSE,2018-06-17 22:30,497.63,208.4727,-771.07,-0.74,71767.94,-0.45,2071.55,2,692.80,0.67
129,Exit Short,ParLE,2018-06-18 15:00,500.58,208.4727,-771.07,-0.74,71767.94,-0.45,2071.55,2,692.80,0.67
130,Entry Long,ParLE,2018-06-18 15:00,500.58,206.8773,5942.97,5.74,77710.91,3.46,9525.58,9.2,0,0
130,Exit Long,ParSE,2018-06-20 00:00,530.08,206.8773,5942.97,5.74,77710.91,3.46,9525.58,9.2,0,0
131,Entry Short,ParSE,2018-06-20 00:00,530.08,203.5218,1453.31,1.35,79164.22,0.82,2560.80,2.37,0,0
131,Exit Short,Close position order,2018-06-20 03:00,522.15,203.5218,1453.31,1.35,79164.22,0.82,2560.80,2.37,0,0
132,Entry Short,ParSE,2018-06-24 04:30,453.79,236.8904,-1723.53,-1.6,77440.70,-0.96,7848.10,7.3,1641.73,1.53
132,Exit Short,ParLE,2018-06-24 16:30,460.38,236.8904,-1723.53,-1.6,77440.70,-0.96,7848.10,7.3,1641.73,1.53
133,Entry Long,ParLE,2018-06-24 16:30,460.38,239.0802,-1247.32,-1.13,76193.37,-0.7,2874.87,2.61,3807.42,3.46
133,Exit Long,Close entry(s) order ParLE,2018-06-26 01:30,455.85,239.0802,-1247.32,-1.13,76193.37,-0.7,2874.87,2.61,3807.42,3.46
134,Entry Short,ParSE,2018-06-26 01:30,455.85,471.0586,9365.42,4.36,85558.79,5.32,14371.11,6.69,2587.00,1.2
134,Exit Short,ParLE,2018-06-27 07:30,435.30,471.0586,9365.42,4.36,85558.79,5.32,14371.11,6.69,2587.00,1.2
135,Entry Long,ParLE,2018-06-27 07:30,435.30,258.2335,463.58,0.41,86022.37,0.25,695.56,0.62,680.83,0.61
135,Exit Long,Close position order,2018-06-27 10:30,437.75,258.2335,463.58,0.41,86022.37,0.25,695.56,0.62,680.83,0.61
136,Entry Short,ParSE,2018-06-28 22:30,425.67,262.2126,1344.05,1.2,87366.42,0.72,5810.83,5.21,356.41,0.32
136,Exit Short,ParLE,2018-06-29 21:00,419.91,262.2126,1344.05,1.2,87366.42,0.72,5810.83,5.21,356.41,0.32
137,Entry Long,ParLE,2018-06-29 21:00,419.91,270.4117,5817.51,5.12,93183.93,3.1,11026.06,9.71,0,0
137,Exit Long,Close entry(s) order ParLE,2018-06-30 19:30,442.07,270.4117,5817.51,5.12,93183.93,3.1,11026.06,9.71,0,0
138,Entry Short,ParSE,2018-06-30 19:30,442.07,532.572,-5720.17,-2.43,87463.76,-2.96,0,0,7552.70,3.21
138,Exit Short,ParLE,2018-07-02 12:00,452.14,532.572,-5720.17,-2.43,87463.76,-2.96,0,0,7552.70,3.21
139,Entry Long,ParLE,2018-07-02 12:00,452.14,250.6181,4074.82,3.6,91538.58,2.17,8318.24,7.34,0,0
139,Exit Long,ParSE,2018-07-03 09:00,469.09,250.6181,4074.82,3.6,91538.58,2.17,8318.24,7.34,0,0
140,Entry Short,ParSE,2018-07-03 09:00,469.09,247.7143,-1331.99,-1.15,90206.58,-0.7,926.00,0.8,1600.68,1.38
140,Exit Short,Close position order,2018-07-03 12:00,473.76,247.7143,-1331.99,-1.15,90206.58,-0.7,926.00,0.8,1600.68,1.38
141,Entry Short,ParSE,2018-07-09 03:00,479.18,237.9366,226.63,0.2,90433.21,0.12,1551.49,1.36,1470.30,1.29
141,Exit Short,Close entry(s) order ParSE,2018-07-09 22:30,477.51,237.9366,226.63,0.2,90433.21,0.12,1551.49,1.36,1470.30,1.29
142,Entry Long,ParLE,2018-07-09 22:30,477.51,476.9826,-3425.41,-1.5,87007.81,-1.8,368.17,0.16,4306.26,1.89
142,Exit Long,Close entry(s) order ParLE,2018-07-10 00:00,471.04,476.9826,-3425.41,-1.5,87007.81,-1.8,368.17,0.16,4306.26,1.89
143,Entry Long,ParLE,2018-07-10 21:00,440.88,254.6633,-776.60,-0.69,86231.20,-0.42,239.22,0.21,692.85,0.62
143,Exit Long,Close position order,2018-07-10 22:30,438.49,254.6633,-776.60,-0.69,86231.20,-0.42,239.22,0.21,692.85,0.62
144,Entry Short,ParSE,2018-07-12 07:30,431.60,258.7682,-1159.35,-1.04,85071.85,-0.62,3313.86,2.97,1149.89,1.03
144,Exit Short,Close entry(s) order ParSE,2018-07-13 03:00,435.43,258.7682,-1159.35,-1.04,85071.85,-0.62,3313.86,2.97,1149.89,1.03
145,Entry Long,ParLE,2018-07-13 03:00,435.43,514.3003,-4056.65,-1.81,81015.20,-2.19,3185.28,1.42,3891.49,1.74
145,Exit Long,ParSE,2018-07-13 19:30,428.19,514.3003,-4056.65,-1.81,81015.20,-2.19,3185.28,1.42,3891.49,1.74
146,Entry Short,ParSE,2018-07-13 19:30,428.19,255.6121,-2640.36,-2.41,78374.84,-1.46,692.42,0.63,2556.41,2.34
146,Exit Short,ParLE,2018-07-14 15:00,437.87,255.6121,-2640.36,-2.41,78374.84,-1.46,692.42,0.63,2556.41,2.34
147,Entry Long,ParLE,2018-07-14 15:00,437.87,245.0154,1709.59,1.59,80084.42,0.96,3937.79,3.67,1685.31,1.57
147,Exit Long,ParSE,2018-07-16 01:30,445.51,245.0154,1709.59,1.59,80084.42,0.96,3937.79,3.67,1685.31,1.57
148,Entry Short,ParSE,2018-07-16 01:30,445.51,243.0506,-2183.69,-2.02,77900.73,-1.21,285.80,0.26,2100.96,1.94
148,Exit Short,ParLE,2018-07-16 06:00,453.82,243.0506,-2183.69,-2.02,77900.73,-1.21,285.80,0.26,2100.96,1.94
149,Entry Long,ParLE,2018-07-16 06:00,453.82,237.1028,4700.30,4.37,82601.03,2.64,6629.31,6.16,815.72,0.76
149,Exit Long,Close entry(s) order ParLE,2018-07-17 07:30,474.34,237.1028,4700.30,4.37,82601.03,2.64,6629.31,6.16,815.72,0.76
150,Entry Short,ParSE,2018-07-17 07:30,474.34,468.1993,-2333.84,-1.05,80267.20,-1.28,3958.27,1.78,2165.78,0.98
150,Exit Short,ParLE,2018-07-17 16:30,478.61,468.1993,-2333.84,-1.05,80267.20,-1.28,3958.27,1.78,2165.78,0.98
151,Entry Long,ParLE,2018-07-17 16:30,478.61,231.26,2637.06,2.38,82904.25,1.46,8536.05,7.71,0,0
151,Exit Long,ParSE,2018-07-18 13:30,490.74,231.26,2637.06,2.38,82904.25,1.46,8536.05,7.71,0,0
152,Entry Short,ParSE,2018-07-18 13:30,490.74,224.6309,1122.75,1.02,84027.00,0.61,1745.82,1.58,1924.65,1.75
152,Exit Short,Close position order,2018-07-18 19:30,485.01,224.6309,1122.75,1.02,84027.00,0.61,1745.82,1.58,1924.65,1.75
153,Entry Long,ParLE,2018-07-21 07:30,462.15,238.5468,-680.24,-0.62,83346.76,-0.37,2080.94,1.89,2919.00,2.65
153,Exit Long,ParSE,2018-07-22 21:00,459.99,238.5468,-680.24,-0.62,83346.76,-0.37,2080.94,1.89,2919.00,2.65
154,Entry Short,ParSE,2018-07-22 21:00,459.99,240.1265,742.68,0.67,84089.43,0.41,3194.88,2.89,2246.38,2.03
154,Exit Short,ParLE,2018-07-24 04:30,456.21,240.1265,742.68,0.67,84089.43,0.41,3194.88,2.89,2246.38,2.03
155,Entry Long,ParLE,2018-07-24 04:30,456.21,243.2554,4403.31,3.97,88492.74,2.39,6920.09,6.24,0,0
155,Exit Long,ParSE,2018-07-25 07:30,475.01,243.2554,4403.31,3.97,88492.74,2.39,6920.09,6.24,0,0
156,Entry Short,ParSE,2018-07-25 07:30,475.01,239.5648,1502.72,1.32,89995.46,0.8,1833.57,1.61,37.43,0.03
156,Exit Short,Close position order,2018-07-25 10:30,468.03,239.5648,1502.72,1.32,89995.46,0.8,1833.57,1.61,37.43,0.03
157,Entry Short,ParSE,2018-07-30 01:30,465.68,245.1554,2264.97,1.98,92260.44,1.19,4984.19,4.37,904.44,0.79
157,Exit Short,Close entry(s) order ParSE,2018-07-31 00:00,455.75,245.1554,2264.97,1.98,92260.44,1.19,4984.19,4.37,904.44,0.79
158,Entry Long,ParLE,2018-07-31 00:00,455.75,498.0715,-4123.00,-1.82,88137.44,-2.14,2962.62,1.31,3955.59,1.74
158,Exit Long,ParSE,2018-07-31 07:30,448.15,498.0715,-4123.00,-1.82,88137.44,-2.14,2962.62,1.31,3955.59,1.74
159,Entry Short,ParSE,2018-07-31 07:30,448.15,253.4137,4067.37,3.58,92204.81,2.16,6711.38,5.91,0,0
159,Exit Short,Close entry(s) order ParSE,2018-08-01 01:30,431.44,253.4137,4067.37,3.58,92204.81,2.16,6711.38,5.91,0,0
160,Entry Long,ParLE,2018-08-01 01:30,431.44,520.835,-8086.48,-3.6,84118.33,-4.21,0,0,10293.56,4.58
160,Exit Long,Close entry(s) order ParLE,2018-08-01 03:00,416.55,520.835,-8086.48,-3.6,84118.33,-4.21,0,0,10293.56,4.58
161,Entry Long,ParLE,2018-08-03 07:30,407.37,271.1924,91.73,0.08,84210.05,0.05,627.67,0.57,392.02,0.35
161,Exit Long,Close position order,2018-08-03 10:30,408.32,271.1924,91.73,0.08,84210.05,0.05,627.67,0.57,392.02,0.35
162,Entry Short,ParSE,2018-08-10 06:00,359.95,307.0423,10889.89,9.85,95099.94,5.91,10964.49,9.92,1307.99,1.18
162,Exit Short,tpS,2018-08-11 01:30,323.97,307.0423,10889.89,9.85,95099.94,5.91,10964.49,9.92,1307.99,1.18
163,Entry Long,ParLE,2018-08-17 18:00,304.44,384.1684,1022.27,0.87,96122.21,0.52,6304.85,5.39,2365.84,2.02
163,Exit Long,Close entry(s) order ParLE,2018-08-18 07:30,307.56,384.1684,1022.27,0.87,96122.21,0.52,6304.85,5.39,2365.84,2.02
164,Entry Short,ParSE,2018-08-18 07:30,307.56,767.1324,8912.32,3.78,105034.53,4.54,18663.82,7.91,4580.29,1.94
164,Exit Short,ParLE,2018-08-19 06:00,295.49,767.1324,8912.32,3.78,105034.53,4.54,18663.82,7.91,4580.29,1.94
165,Entry Long,ParLE,2018-08-19 06:00,295.49,420.4303,-198.95,-0.16,104835.58,-0.1,848.59,0.68,1211.52,0.98
165,Exit Long,Close position order,2018-08-19 09:00,295.46,420.4303,-198.95,-0.16,104835.58,-0.1,848.59,0.68,1211.52,0.98
166,Entry Short,ParSE,2018-08-22 16:30,274.44,446.4432,-36.35,-0.03,104799.23,-0.02,6582.43,5.37,1408.90,1.15
166,Exit Short,ParLE,2018-08-23 13:30,274.11,446.4432,-36.35,-0.03,104799.23,-0.02,6582.43,5.37,1408.90,1.15
167,Entry Long,ParLE,2018-08-23 13:30,274.11,451.757,-768.08,-0.62,104031.16,-0.38,2906.79,2.35,1796.00,1.45
167,Exit Long,ParSE,2018-08-24 13:30,272.82,451.757,-768.08,-0.62,104031.16,-0.38,2906.79,2.35,1796.00,1.45
168,Entry Short,ParSE,2018-08-24 13:30,272.82,451.8502,-3558.24,-2.89,100472.91,-1.74,1172.73,0.95,3463.26,2.81
168,Exit Short,ParLE,2018-08-24 18:00,280.28,451.8502,-3558.24,-2.89,100472.91,-1.74,1172.73,0.95,3463.26,2.81
169,Entry Long,ParLE,2018-08-24 18:00,280.28,434.0877,-1548.85,-1.27,98924.07,-0.77,1089.47,0.9,1606.22,1.32
169,Exit Long,ParSE,2018-08-25 22:30,277.13,434.0877,-1548.85,-1.27,98924.07,-0.77,1089.47,0.9,1606.22,1.32
170,Entry Short,ParSE,2018-08-25 22:30,277.13,431.5547,325.90,0.27,99249.97,0.16,3155.59,2.64,1384.36,1.16
170,Exit Short,ParLE,2018-08-26 12:00,275.96,431.5547,325.90,0.27,99249.97,0.16,3155.59,2.64,1384.36,1.16
171,Entry Long,ParLE,2018-08-26 12:00,275.96,434.7811,-153.91,-0.13,99096.06,-0.08,1453.49,1.21,2159.54,1.8
171,Exit Long,Close entry(s) order ParLE,2018-08-27 15:00,276.02,434.7811,-153.91,-0.13,99096.06,-0.08,1453.49,1.21,2159.54,1.8
172,Entry Short,ParSE,2018-08-27 15:00,276.02,867.7566,-2860.29,-1.19,96235.77,-1.44,202.17,0.08,2678.78,1.12
172,Exit Short,ParLE,2018-08-27 22:30,278.90,867.7566,-2860.29,-1.19,96235.77,-1.44,202.17,0.08,2678.78,1.12
173,Entry Long,ParLE,2018-08-27 22:30,278.90,425.0548,5377.73,4.54,101613.50,2.74,7829.86,6.6,0,0
173,Exit Long,Close entry(s) order ParLE,2018-08-29 04:30,291.98,425.0548,5377.73,4.54,101613.50,2.74,7829.86,6.6,0,0
174,Entry Short,ParSE,2018-08-29 04:30,291.98,839.5323,9848.68,4.02,111462.18,4.88,16161.85,6.59,3709.88,1.51
174,Exit Short,ParLE,2018-08-30 19:30,279.82,839.5323,9848.68,4.02,111462.18,4.88,16161.85,6.59,3709.88,1.51
175,Entry Long,ParLE,2018-08-30 19:30,279.82,464.53,1202.21,0.92,112664.39,0.57,3005.57,2.31,0,0
175,Exit Long,Close position order,2018-08-30 22:30,282.83,464.53,1202.21,0.92,112664.39,0.57,3005.57,2.31,0,0
176,Entry Long,ParLE,2018-09-03 19:30,291.70,437.1313,-2414.60,-1.89,110249.79,-1.14,267.19,0.21,2320.63,1.82
176,Exit Long,ParSE,2018-09-04 03:00,286.61,437.1313,-2414.60,-1.89,110249.79,-1.14,267.19,0.21,2320.63,1.82
177,Entry Short,ParSE,2018-09-04 03:00,286.61,443.6108,-2241.73,-1.76,108008.06,-1.07,2588.49,2.04,2144.84,1.69
177,Exit Short,ParLE,2018-09-04 12:00,291.23,443.6108,-2241.73,-1.76,108008.06,-1.07,2588.49,2.04,2144.84,1.69
178,Entry Long,ParLE,2018-09-04 12:00,291.23,432.0006,-4363.03,-3.47,103645.03,-2.1,225.32,0.18,4271.80,3.4
178,Exit Long,ParSE,2018-09-04 19:30,281.56,432.0006,-4363.03,-3.47,103645.03,-2.1,225.32,0.18,4271.80,3.4
179,Entry Short,ParSE,2018-09-04 19:30,281.56,437.3314,12288.59,9.98,115933.62,6.03,12371.59,10.05,2751.33,2.23
179,Exit Short,tpS,2018-09-05 10:30,253.06,437.3314,12288.59,9.98,115933.62,6.03,12371.59,10.05,2751.33,2.23
180,Entry Long,ParLE,2018-09-14 21:00,218.24,592.1938,-430.56,-0.33,115503.06,-0.2,5007.78,3.87,4384.41,3.39
180,Exit Long,Close entry(s) order ParLE,2018-09-16 03:00,217.84,592.1938,-430.56,-0.33,115503.06,-0.2,5007.78,3.87,4384.41,3.39
181,Entry Short,ParSE,2018-09-16 03:00,217.84,1186.0236,-3188.66,-1.23,112314.40,-1.48,11488.56,4.45,5175.07,2
181,Exit Short,ParLE,2018-09-16 19:30,220.20,1186.0236,-3188.66,-1.23,112314.40,-1.48,11488.56,4.45,5175.07,2
182,Entry Long,ParLE,2018-09-16 19:30,220.20,583.1482,-4417.27,-3.44,107897.13,-2.08,2632.83,2.05,4324.13,3.37
182,Exit Long,ParSE,2018-09-17 13:30,212.95,583.1482,-4417.27,-3.44,107897.13,-2.08,2632.83,2.05,4324.13,3.37
183,Entry Short,ParSE,2018-09-17 13:30,212.95,593.8679,5699.95,4.51,113597.08,2.74,12221.97,9.66,664.96,0.53
183,Exit Short,ParLE,2018-09-18 12:00,203.04,593.8679,5699.95,4.51,113597.08,2.74,12221.97,9.66,664.96,0.53
184,Entry Long,ParLE,2018-09-18 12:00,203.04,637.7254,4814.54,3.72,118411.62,2.25,6726.55,5.19,0,0
184,Exit Long,Close position order,2018-09-18 15:00,210.90,637.7254,4814.54,3.72,118411.62,2.25,6726.55,5.19,0,0
185,Entry Short,ParSE,2018-09-27 09:00,212.69,614.0332,-5074.98,-3.89,113336.63,-2.32,645.03,0.49,4973.37,3.81
185,Exit Short,ParLE,2018-09-27 19:30,220.63,614.0332,-5074.98,-3.89,113336.63,-2.32,645.03,0.49,4973.37,3.81
186,Entry Long,ParLE,2018-09-27 19:30,220.63,585.8817,-2500.54,-1.93,110836.10,-1.17,7800.74,6.03,2405.32,1.86
186,Exit Long,ParSE,2018-09-28 18:00,216.69,585.8817,-2500.54,-1.93,110836.10,-1.17,7800.74,6.03,2405.32,1.86
187,Entry Short,ParSE,2018-09-28 18:00,216.69,597.6616,-8292.67,-6.4,102543.43,-3.93,2102.26,1.62,8189.47,6.32
187,Exit Short,ParLE,2018-09-29 09:00,230.23,597.6616,-8292.67,-6.4,102543.43,-3.93,2102.26,1.62,8189.47,6.32
188,Entry Long,ParLE,2018-09-29 09:00,230.23,535.0887,-1173.96,-0.95,101369.47,-0.58,4289.98,3.48,2382.57,1.93
188,Exit Long,Close entry(s) order ParLE,2018-09-30 21:00,228.38,535.0887,-1173.96,-0.95,101369.47,-0.58,4289.98,3.48,2382.57,1.93
189,Entry Short,ParSE,2018-09-30 21:00,228.38,1064.3947,1147.94,0.47,102517.41,0.57,6757.54,2.78,7090.24,2.92
189,Exit Short,ParLE,2018-10-02 21:00,226.96,1064.3947,1147.94,0.47,102517.41,0.57,6757.54,2.78,7090.24,2.92
190,Entry Long,ParLE,2018-10-02 21:00,226.96,541.3789,-2764.75,-2.25,99752.66,-1.37,0,0,2674.53,2.18
190,Exit Long,ParSE,2018-10-03 01:30,222.19,541.3789,-2764.75,-2.25,99752.66,-1.37,0,0,2674.53,2.18
191,Entry Short,ParSE,2018-10-03 01:30,222.19,541.0909,1438.74,1.2,101191.41,0.72,4119.52,3.43,192.98,0.16
191,Exit Short,Close entry(s) order ParSE,2018-10-04 00:00,219.20,541.0909,1438.74,1.2,101191.41,0.72,4119.52,3.43,192.98,0.16
192,Entry Long,ParLE,2018-10-04 00:00,219.20,1092.0407,1157.74,0.48,102349.14,0.58,6154.30,2.57,1206.05,0.5
192,Exit Long,ParSE,2018-10-04 21:00,220.59,1092.0407,1157.74,0.48,102349.14,0.58,6154.30,2.57,1206.05,0.5
193,Entry Short,ParSE,2018-10-04 21:00,220.59,555.6931,-1229.36,-1,101119.78,-0.61,897.20,0.73,1820.14,1.48
193,Exit Short,Close entry(s) order ParSE,2018-10-05 15:00,222.47,555.6931,-1229.36,-1,101119.78,-0.61,897.20,0.73,1820.14,1.48
194,Entry Long,ParLE,2018-10-05 15:00,222.47,1098.283,270.02,0.11,101389.81,0.13,8207.63,3.36,1611.02,0.66
194,Exit Long,ParSE,2018-10-06 13:30,223.05,1098.283,270.02,0.11,101389.81,0.13,8207.63,3.36,1611.02,0.66
195,Entry Short,ParSE,2018-10-06 13:30,223.05,542.428,-1451.72,-1.2,99938.09,-0.72,1373.81,1.14,1360.02,1.12
195,Exit Short,ParLE,2018-10-07 22:30,225.39,542.428,-1451.72,-1.2,99938.09,-0.72,1373.81,1.14,1360.02,1.12
196,Entry Long,ParLE,2018-10-07 22:30,225.39,535.9479,520.37,0.43,100458.46,0.26,2669.53,2.21,1559.10,1.29
196,Exit Long,ParSE,2018-10-09 07:30,226.70,535.9479,520.37,0.43,100458.46,0.26,2669.53,2.21,1559.10,1.29
197,Entry Short,ParSE,2018-10-09 07:30,226.70,531.8247,1458.40,1.21,101916.86,0.73,2621.88,2.17,1100.89,0.91
197,Exit Short,ParLE,2018-10-10 12:00,223.62,531.8247,1458.40,1.21,101916.86,0.73,2621.88,2.17,1100.89,0.91
198,Entry Long,ParLE,2018-10-10 12:00,223.62,542.7071,-962.95,-0.79,100953.91,-0.48,3371.45,2.78,1040.76,0.86
